country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,date,year,month,day,hour,day_name,pollutant_range,pollution_category
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB",,28.296139,74.961696,NH3,4.0,7.0,6.0,,,,,,,3.0,Unknown
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB",,26.895552,76.334753,SO2,5.0,14.0,8.0,,,,,,,9.0,Unknown
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB",,26.699557,77.898881,NO2,15.0,76.0,36.0,,,,,,,61.0,Unknown
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB",,26.699557,77.898881,SO2,1.0,21.0,6.0,,,,,,,20.0,Unknown
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB",,23.837789,73.714926,SO2,4.0,7.0,5.0,,,,,,,3.0,Unknown
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB",,29.61075,74.283608,PM2.5,34.0,367.0,125.0,,,,,,,333.0,Very Poor
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",,26.902909,75.836858,PM10,48.0,123.0,96.0,,,,,,,75.0,Satisfactory
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",,26.902909,75.836858,OZONE,6.0,20.0,18.0,,,,,,,14.0,Unknown
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",,28.194909,76.862296,NH3,4.0,10.0,6.0,,,,,,,6.0,Unknown
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB",,28.018792,73.292658,PM2.5,,,,,,,,,,,Unknown
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB",,28.018792,73.292658,PM10,,,,,,,,,,,Unknown
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB",,28.018792,73.292658,SO2,,,,,,,,,,,Unknown
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB",,25.435774,75.644272,PM2.5,10.0,123.0,37.0,,,,,,,113.0,Satisfactory
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB",,24.892047,74.623527,NH3,12.0,20.0,16.0,,,,,,,8.0,Unknown
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB",,24.892047,74.623527,CO,10.0,38.0,13.0,,,,,,,28.0,Unknown
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB",,21.869985,85.167016,PM10,,,,,,,,,,,Unknown
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB",,21.869985,85.167016,CO,34.0,54.0,43.0,,,,,,,20.0,Unknown
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",,31.62,74.876512,PM2.5,53.0,65.0,59.0,,,,,,,12.0,Satisfactory
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",,31.62,74.876512,OZONE,41.0,59.0,49.0,,,,,,,18.0,Unknown
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB",,31.321907,75.578914,SO2,18.0,21.0,20.0,,,,,,,3.0,Unknown
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",,30.736056,76.209694,PM2.5,20.0,75.0,50.0,,,,,,,55.0,Satisfactory
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB",,21.847279,85.416905,PM10,43.0,277.0,113.0,,,,,,,234.0,Moderate
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB",,21.847279,85.416905,NH3,7.0,8.0,7.0,,,,,,,1.0,Unknown
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB",,21.847279,85.416905,CO,12.0,26.0,15.0,,,,,,,14.0,Unknown
India,Odisha,Rourkela,"Sector-2, Rourkela - OSPCB",,22.245,84.88111111,PM10,56.0,94.0,73.0,,,,,,,38.0,Satisfactory
India,Odisha,Rourkela,"Sector-2, Rourkela - OSPCB",,22.245,84.88111111,CO,29.0,90.0,46.0,,,,,,,61.0,Unknown
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB",,21.606865,85.510538,NO2,10.0,10.0,10.0,,,,,,,0.0,Unknown
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB",,21.606865,85.510538,SO2,7.0,44.0,15.0,,,,,,,37.0,Unknown
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB",,20.34652,85.8163,NO2,6.0,15.0,9.0,,,,,,,9.0,Unknown
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB",,22.06156703,85.47409613,CO,24.0,58.0,36.0,,,,,,,34.0,Unknown
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB",,20.94185,86.1151,PM2.5,23.0,68.0,47.0,,,,,,,45.0,Satisfactory
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB",,20.94185,86.1151,PM10,27.0,108.0,66.0,,,,,,,81.0,Satisfactory
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB",,20.48891,85.84768,CO,56.0,78.0,71.0,,,,,,,22.0,Unknown
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB",,26.843698,75.766894,CO,12.0,70.0,15.0,,,,,,,58.0,Unknown
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB",,26.9164092,75.7994901,CO,22.0,74.0,55.0,,,,,,,52.0,Unknown
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB",,26.786682,75.827928,NH3,1.0,3.0,2.0,,,,,,,2.0,Unknown
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB",,26.786682,75.827928,CO,52.0,113.0,76.0,,,,,,,61.0,Unknown
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",,26.960669,75.771817,PM10,90.0,213.0,139.0,,,,,,,123.0,Moderate
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB",,23.55519,74.44001,OZONE,8.0,102.0,71.0,,,,,,,94.0,Unknown
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB",,25.106006,76.469948,PM2.5,8.0,316.0,104.0,,,,,,,308.0,Poor
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB",,25.106006,76.469948,PM10,77.0,228.0,123.0,,,,,,,151.0,Moderate
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB",,27.215415,77.50873,PM10,61.0,150.0,103.0,,,,,,,89.0,Moderate
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB",,27.215415,77.50873,NH3,7.0,9.0,8.0,,,,,,,2.0,Unknown
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB",,27.608912,75.153302,SO2,2.0,6.0,4.0,,,,,,,4.0,Unknown
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB",,27.608912,75.153302,CO,11.0,54.0,14.0,,,,,,,43.0,Unknown
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB",,24.885261,72.857549,PM2.5,17.0,43.0,28.0,,,,,,,26.0,Good
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB",,24.885261,72.857549,PM10,42.0,102.0,66.0,,,,,,,60.0,Satisfactory
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB",,24.885261,72.857549,SO2,5.0,12.0,7.0,,,,,,,7.0,Unknown
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB",,24.885261,72.857549,CO,4.0,40.0,7.0,,,,,,,36.0,Unknown
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB",,24.885261,72.857549,OZONE,28.0,75.0,69.0,,,,,,,47.0,Unknown
India,Rajasthan,Sri Ganganagar,"Old City, Sri Ganganagar - RSPCB",,29.931624,73.864511,PM2.5,42.0,124.0,67.0,,,,,,,82.0,Moderate
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB",,26.159933,75.780517,PM2.5,37.0,137.0,61.0,,,,,,,100.0,Moderate
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",,24.5886166,73.6321397,PM10,83.0,142.0,105.0,,,,,,,59.0,Moderate
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",,24.5886166,73.6321397,NH3,3.0,23.0,10.0,,,,,,,20.0,Unknown
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",,27.33853,88.614099,PM2.5,35.0,60.0,50.0,,,,,,,25.0,Satisfactory
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",,27.33853,88.614099,PM10,34.0,74.0,53.0,,,,,,,40.0,Satisfactory
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",,27.33853,88.614099,CO,3.0,10.0,7.0,,,,,,,7.0,Unknown
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB",,26.268249,73.0193853,OZONE,34.0,90.0,76.0,,,,,,,56.0,Unknown
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB",,26.29581,73.082283,PM10,63.0,169.0,102.0,,,,,,,106.0,Moderate
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB",,26.29581,73.082283,SO2,2.0,11.0,5.0,,,,,,,9.0,Unknown
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB",,26.29581,73.082283,OZONE,38.0,98.0,86.0,,,,,,,60.0,Unknown
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB",,26.215415,73.070156,NO2,2.0,28.0,10.0,,,,,,,26.0,Unknown
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB",,26.358805,73.047444,PM2.5,17.0,62.0,35.0,,,,,,,45.0,Satisfactory
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB",,26.358805,73.047444,NH3,2.0,5.0,3.0,,,,,,,3.0,Unknown
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB",,26.253384,72.976571,PM2.5,20.0,72.0,35.0,,,,,,,52.0,Satisfactory
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB",,26.253384,72.976571,NH3,3.0,5.0,4.0,,,,,,,2.0,Unknown
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB",,26.253384,72.976571,CO,12.0,24.0,17.0,,,,,,,12.0,Unknown
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB",,26.506177,77.025989,NO2,20.0,58.0,43.0,,,,,,,38.0,Unknown
India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB",,13.0664,80.2112,NH3,2.0,2.0,2.0,,,,,,,0.0,Unknown
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB",,13.1278,80.2642,NH3,3.0,5.0,4.0,,,,,,,2.0,Unknown
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB",,13.1278,80.2642,SO2,5.0,7.0,6.0,,,,,,,2.0,Unknown
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB",,13.1278,80.2642,CO,26.0,34.0,29.0,,,,,,,8.0,Unknown
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB",,13.1662,80.2584,NH3,1.0,4.0,2.0,,,,,,,3.0,Unknown
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB",,13.1662,80.2584,SO2,12.0,16.0,14.0,,,,,,,4.0,Unknown
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB",,13.1662,80.2584,OZONE,21.0,110.0,31.0,,,,,,,89.0,Unknown
India,TamilNadu,Chennai,"Manali, Chennai - CPCB",,13.164544,80.26285,NH3,6.0,7.0,6.0,,,,,,,1.0,Unknown
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB",,12.9533,80.2357,PM2.5,14.0,136.0,59.0,,,,,,,122.0,Satisfactory
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB",,12.9533,80.2357,PM10,15.0,78.0,42.0,,,,,,,63.0,Good
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB",,13.1036,80.2909,PM2.5,6.0,53.0,22.0,,,,,,,47.0,Good
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB",,13.1036,80.2909,NH3,4.0,5.0,4.0,,,,,,,1.0,Unknown
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB",,13.0052189,80.2398125,OZONE,8.0,13.0,12.0,,,,,,,5.0,Unknown
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB",,10.942451,76.978996,PM10,39.0,81.0,54.0,,,,,,,42.0,Satisfactory
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB",,13.4127,80.1081,SO2,16.0,25.0,19.0,,,,,,,9.0,Unknown
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB",,9.865935,78.022669,NH3,,,,,,,,,,,Unknown
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB",,9.865935,78.022669,OZONE,,,,,,,,,,,Unknown
India,TamilNadu,Ooty,"Bombay Castel, Ooty - TNPCB",,11.4068288,76.7138973,PM10,38.0,123.0,60.0,,,,,,,85.0,Satisfactory
India,TamilNadu,Ooty,"Bombay Castel, Ooty - TNPCB",,11.4068288,76.7138973,OZONE,4.0,9.0,5.0,,,,,,,5.0,Unknown
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB",,11.258242,77.552761,NO2,11.0,13.0,12.0,,,,,,,2.0,Unknown
India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB",,8.816428,78.099039,CO,25.0,48.0,36.0,,,,,,,23.0,Unknown
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB",,17.470431,78.566959,NO2,4.0,41.0,26.0,,,,,,,37.0,Unknown
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB",,17.470431,78.566959,OZONE,16.0,56.0,35.0,,,,,,,40.0,Unknown
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",,17.5184,78.278777,PM2.5,23.0,99.0,51.0,,,,,,,76.0,Satisfactory
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",,17.5184,78.278777,PM10,33.0,132.0,80.0,,,,,,,99.0,Satisfactory
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",,17.5184,78.278777,NH3,1.0,5.0,3.0,,,,,,,4.0,Unknown
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",,17.5184,78.278777,CO,14.0,121.0,40.0,,,,,,,107.0,Unknown
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",,17.5316895,78.218939,PM2.5,32.0,153.0,72.0,,,,,,,121.0,Moderate
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",,17.5316895,78.218939,SO2,7.0,32.0,16.0,,,,,,,25.0,Unknown
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",,17.5316895,78.218939,CO,26.0,103.0,40.0,,,,,,,77.0,Unknown
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB",,17.585705,78.126199,NH3,3.0,4.0,4.0,,,,,,,1.0,Unknown
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB",,17.585705,78.126199,OZONE,24.0,41.0,33.0,,,,,,,17.0,Unknown
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB",,17.393559,78.339194,SO2,13.0,19.0,16.0,,,,,,,6.0,Unknown
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB",,17.393559,78.339194,OZONE,19.0,46.0,35.0,,,,,,,27.0,Unknown
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB",,17.544899,78.486949,PM2.5,41.0,52.0,48.0,,,,,,,11.0,Satisfactory
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB",,17.544899,78.486949,NH3,2.0,4.0,3.0,,,,,,,2.0,Unknown
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB",,17.544899,78.486949,CO,16.0,50.0,20.0,,,,,,,34.0,Unknown
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",,17.429398,78.569354,PM10,88.0,103.0,92.0,,,,,,,15.0,Satisfactory
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",,17.528544,78.286195,NH3,2.0,5.0,4.0,,,,,,,3.0,Unknown
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB",,25.196024,75.855668,PM2.5,57.0,311.0,130.0,,,,,,,254.0,Very Poor
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB",,25.196024,75.855668,NH3,2.0,17.0,4.0,,,,,,,15.0,Unknown
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",,25.14389,75.821256,SO2,6.0,24.0,14.0,,,,,,,18.0,Unknown
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",,25.14389,75.821256,OZONE,4.0,12.0,9.0,,,,,,,8.0,Unknown
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB",,27.213494,73.734444,PM10,66.0,208.0,113.0,,,,,,,142.0,Moderate
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB",,25.771061,73.340227,OZONE,5.0,71.0,50.0,,,,,,,66.0,Unknown
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB",,24.041198,74.780702,PM10,59.0,187.0,106.0,,,,,,,128.0,Moderate
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB",,17.417094,78.457437,NO2,15.0,20.0,19.0,,,,,,,5.0,Unknown
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB",,17.417094,78.457437,NH3,5.0,5.0,5.0,,,,,,,0.0,Unknown
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB",,17.417094,78.457437,SO2,17.0,23.0,19.0,,,,,,,6.0,Unknown
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB",,17.417094,78.457437,OZONE,10.0,38.0,33.0,,,,,,,28.0,Unknown
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",,17.349694,78.451437,PM2.5,42.0,116.0,70.0,,,,,,,74.0,Moderate
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",,17.349694,78.451437,PM10,58.0,134.0,94.0,,,,,,,76.0,Satisfactory
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB",,27.23711,78.01936,PM10,36.0,409.0,155.0,,,,,,,373.0,Moderate
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB",,25.03636,73.883502,PM10,39.0,52.0,45.0,,,,,,,13.0,Good
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB",,25.03636,73.883502,SO2,11.0,16.0,12.0,,,,,,,5.0,Unknown
India,Rajasthan,Sawai Madhopur,"Sahu Nagar, Sawai Madhopur - RSPCB",,26.031443,76.359327,SO2,1.0,9.0,3.0,,,,,,,8.0,Unknown
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB",,28.38910936,79.42963708,NH3,1.0,1.0,1.0,,,,,,,0.0,Unknown
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB",,28.38910936,79.42963708,SO2,44.0,53.0,47.0,,,,,,,9.0,Unknown
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",,28.406963,77.849831,NH3,6.0,12.0,8.0,,,,,,,6.0,Unknown
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",,28.406963,77.849831,SO2,8.0,47.0,29.0,,,,,,,39.0,Unknown
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",,27.168897,78.37696,OZONE,6.0,30.0,19.0,,,,,,,24.0,Unknown
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB",,27.1594,78.3953,PM2.5,61.0,145.0,93.0,,,,,,,84.0,Poor
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB",,27.1594,78.3953,CO,4.0,17.0,10.0,,,,,,,13.0,Unknown
India,Uttar_Pradesh,Ghaziabad,"Govindpuram, Ghaziabad - UPPCB",,28.694528,77.494705,PM10,69.0,278.0,170.0,,,,,,,209.0,Moderate
India,Uttar_Pradesh,Ghaziabad,"Govindpuram, Ghaziabad - UPPCB",,28.694528,77.494705,SO2,6.0,88.0,33.0,,,,,,,82.0,Unknown
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",,28.646233,77.358075,NO2,13.0,46.0,28.0,,,,,,,33.0,Unknown
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB",,27.19865833,78.00598056,PM10,143.0,287.0,177.0,,,,,,,144.0,Moderate
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB",,27.19865833,78.00598056,OZONE,23.0,134.0,122.0,,,,,,,111.0,Unknown
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB",,27.169338,78.03582,NH3,3.0,3.0,3.0,,,,,,,0.0,Unknown
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB",,27.169338,78.03582,SO2,91.0,107.0,101.0,,,,,,,16.0,Unknown
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB",,27.169338,78.03582,CO,6.0,11.0,8.0,,,,,,,5.0,Unknown
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB",,27.19862,77.92066,CO,8.0,16.0,10.0,,,,,,,8.0,Unknown
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB",,28.964949,77.278761,NO2,8.0,50.0,27.0,,,,,,,42.0,Unknown
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB",,28.359581,79.414455,PM10,45.0,98.0,57.0,,,,,,,53.0,Satisfactory
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB",,28.359581,79.414455,NH3,1.0,10.0,2.0,,,,,,,9.0,Unknown
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB",,28.802625,78.753728,PM10,49.0,108.0,83.0,,,,,,,59.0,Satisfactory
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB",,29.4723508,77.7194031,NH3,6.0,8.0,7.0,,,,,,,2.0,Unknown
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB",,29.4723508,77.7194031,CO,18.0,71.0,22.0,,,,,,,53.0,Unknown
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB",,28.5447608,77.3231257,NH3,11.0,19.0,16.0,,,,,,,8.0,Unknown
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB",,28.5447608,77.3231257,SO2,4.0,18.0,13.0,,,,,,,14.0,Unknown
India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD",,28.6245479,77.3577104,CO,46.0,66.0,56.0,,,,,,,20.0,Unknown
India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD",,28.6245479,77.3577104,OZONE,21.0,114.0,99.0,,,,,,,93.0,Unknown
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB",,28.5898,77.3101,SO2,10.0,40.0,18.0,,,,,,,30.0,Unknown
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB",,26.83399722,80.8917361,CO,38.0,133.0,61.0,,,,,,,95.0,Unknown
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB",,28.9535882,77.7622941,NH3,5.0,7.0,6.0,,,,,,,2.0,Unknown
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB",,28.9535882,77.7622941,CO,18.0,67.0,29.0,,,,,,,49.0,Unknown
India,Uttar_Pradesh,Meerut,"MIET College, Meerut - UPPCB",,28.972677,77.641018,NO2,17.0,53.0,36.0,,,,,,,36.0,Unknown
India,Uttar_Pradesh,Meerut,"MIET College, Meerut - UPPCB",,28.972677,77.641018,NH3,10.0,16.0,13.0,,,,,,,6.0,Unknown
India,Uttar_Pradesh,Meerut,"MIET College, Meerut - UPPCB",,28.972677,77.641018,CO,37.0,66.0,41.0,,,,,,,29.0,Unknown
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB",,29.06351,77.709723,NO2,23.0,83.0,46.0,,,,,,,60.0,Unknown
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB",,29.06351,77.709723,NH3,6.0,13.0,8.0,,,,,,,7.0,Unknown
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",,28.6603346,77.3572563,NO2,35.0,145.0,85.0,,,,,,,110.0,Unknown
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",,28.6603346,77.3572563,CO,30.0,114.0,40.0,,,,,,,84.0,Unknown
India,Uttar_Pradesh,Ghaziabad,"Ved Vihar-Loni, Ghaziabad - UPPCB",,28.739153,77.273668,NO2,29.0,92.0,53.0,,,,,,,63.0,Unknown
India,Uttar_Pradesh,Ghaziabad,"Ved Vihar-Loni, Ghaziabad - UPPCB",,28.739153,77.273668,CO,40.0,64.0,46.0,,,,,,,24.0,Unknown
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",,26.730136,83.433859,NH3,1.0,1.0,1.0,,,,,,,0.0,Unknown
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",,28.557054,77.453663,SO2,8.0,53.0,28.0,,,,,,,45.0,Unknown
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB",,28.83526,78.7446,PM2.5,5.0,60.0,37.0,,,,,,,55.0,Satisfactory
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB",,28.840739,78.697531,CO,22.0,64.0,33.0,,,,,,,42.0,Unknown
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB",,28.88528,78.7388,OZONE,15.0,75.0,29.0,,,,,,,60.0,Unknown
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB",,28.856664,78.772638,PM2.5,27.0,71.0,51.0,,,,,,,44.0,Satisfactory
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB",,28.856664,78.772638,NH3,5.0,6.0,6.0,,,,,,,1.0,Unknown
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB",,28.856664,78.772638,CO,42.0,44.0,43.0,,,,,,,2.0,Unknown
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB",,28.856664,78.772638,OZONE,11.0,81.0,32.0,,,,,,,70.0,Unknown
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB",,26.766433,80.927299,NO2,12.0,12.0,12.0,,,,,,,0.0,Unknown
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB",,26.86812,81.005119,PM2.5,55.0,222.0,89.0,,,,,,,167.0,Moderate
